window_end,active_games,bucket0_ratio
37400,1822.80,0.82
37500,1743.19,0.83
37600,1768.33,0.83
37700,1772.52,0.83
37800,1768.33,0.83
37900,1789.28,0.83
38000,1843.75,0.82
38100,1761.38,0.82
38200,1727.33,0.82
38300,2164.54,0.84
38400,2079.56,0.83
38500,2008.97,0.84
38600,1962.01,0.84
38700,1889.79,0.83
38800,1839.54,0.83
38900,1771.30,0.83
39000,1738.00,0.83
39100,1756.35,0.83
39200,1724.00,0.83
39300,1688.57,0.83
39400,1518.85,0.83
39500,1468.50,0.83
39600,1434.64,0.83
39700,1414.16,0.83
39800,1291.24,0.83
39900,1161.66,0.83
40000,1060.07,0.83
40100,1095.23,0.83
40200,552.84,0.82
40300,575.11,0.82
40400,1627.45,0.81
40500,2174.25,0.82
40600,2155.56,0.82
40700,2138.00,0.82
40800,2136.00,0.82
40900,2137.47,0.82
41000,2037.01,0.82
41100,1763.16,0.82
41200,1699.44,0.82
41300,1561.91,0.82
41400,1467.49,0.82
41500,1396.83,0.82
41600,1345.25,0.82
41700,1477.54,0.82
41800,1307.78,0.82
41900,1306.61,0.82
42000,1253.33,0.82
42100,1164.96,0.82
42200,1171.91,0.82
42300,1144.59,0.82
42400,992.49,0.81
42500,456.97,0.80
42600,2058.09,0.81
42700,2117.67,0.81
42800,2047.05,0.80
42900,1968.12,0.80
43000,1972.77,0.81
43100,1913.42,0.81
43200,1930.67,0.80
43300,1906.04,0.80
43400,1840.12,0.81
43500,1890.94,0.81
43600,1796.99,0.80
43700,1883.54,0.81
43800,1813.94,0.83
43900,1765.16,0.81
44000,1789.25,0.82
44100,1842.26,0.83
44200,1928.08,0.82
44300,1850.76,0.82
44400,1724.28,0.82
44500,1849.13,0.82
44600,1653.51,0.81
44700,1582.12,0.82
44800,2159.23,0.83
44900,2092.83,0.83
45000,2053.21,0.83
45100,2050.88,0.83
45200,2049.92,0.83
45300,2042.00,0.83
45400,2042.00,0.83
45500,2042.00,0.83
45600,2041.11,0.83
45700,1977.81,0.83
45800,1937.64,0.83
45900,1855.53,0.83
46000,1679.78,0.83
46100,1658.56,0.83
46200,1453.10,0.82
46300,1341.78,0.83
46400,1453.45,0.82
46500,1474.05,0.82
46600,1146.56,0.82
46700,1139.00,0.82
46800,680.50,0.81
46900,1850.86,0.82
47000,2171.63,0.83
47100,2128.91,0.83
47200,2079.02,0.83
47300,2034.16,0.82
47400,2020.11,0.82
47500,1992.85,0.83
47600,1980.33,0.83
47700,1963.53,0.83
47800,1952.92,0.83
47900,1916.68,0.83
48000,1793.21,0.82
48100,1646.77,0.83
48200,1613.57,0.82
48300,1522.23,0.82
48400,1483.50,0.82
48500,1381.45,0.82
48600,1313.44,0.82
48700,1156.35,0.83
48800,1203.20,0.82
48900,1008.18,0.82
49000,685.10,0.81
49100,2125.96,0.81
49200,2103.69,0.84
49300,2028.74,0.84
49400,1966.69,0.84
49500,1914.18,0.84
49600,1888.10,0.84
49700,1887.28,0.84
49800,1800.88,0.84
49900,1813.37,0.84
50000,1788.06,0.84
50100,1784.03,0.83
50200,1796.12,0.83
50300,1808.21,0.83
50400,1796.12,0.83
50500,1804.18,0.83
50600,1812.24,0.83
50700,1796.12,0.83
50800,1792.09,0.82
50900,1788.06,0.82
51000,1784.03,0.83
51100,1796.12,0.83
51200,2057.95,0.81
51300,2179.27,0.82
51400,2118.69,0.82
51500,2036.69,0.82
51600,1976.99,0.82
51700,1927.18,0.82
51800,1888.70,0.82
51900,1850.96,0.81
52000,1798.28,0.82
52100,1763.95,0.82
52200,1733.15,0.81
52300,1718.11,0.82
52400,1672.82,0.81
52500,1649.55,0.82
52600,1632.55,0.82
52700,1495.68,0.82
52800,1450.86,0.82
52900,1381.09,0.81
53000,1374.00,0.81
53100,1457.19,0.81
53200,1334.78,0.81
53300,762.65,0.80
53400,2138.02,0.81
53500,2132.15,0.83
53600,2101.14,0.82
53700,2055.45,0.82
53800,1997.11,0.83
53900,1947.96,0.83
54000,1893.59,0.82
54100,1852.09,0.82
54200,1781.36,0.83
54300,1781.55,0.82
54400,1774.00,0.82
54500,1787.65,0.82
54600,1774.79,0.82
54700,1774.00,0.82
54800,1774.00,0.82
54900,1774.00,0.82
55000,1774.39,0.82
55100,1755.83,0.81
55200,1705.33,0.82
55300,1556.62,0.82
55400,553.63,0.81
55500,991.40,0.79
55600,2167.69,0.78
55700,2123.80,0.79
55800,2031.42,0.77
55900,1967.61,0.78
56000,1916.98,0.77
56100,1867.17,0.78
56200,1816.13,0.77
56300,1807.58,0.78
56400,1775.06,0.79
56500,1782.58,0.80
56600,1746.89,0.79
56700,1771.90,0.80
56800,1771.01,0.80
56900,1744.81,0.80
57000,1757.16,0.79
57100,1721.00,0.79
57200,1721.00,0.80
57300,1721.00,0.79
57400,1731.33,0.78
57500,1721.63,0.79
57600,1725.74,0.79
57700,1920.41,0.81
57800,2149.98,0.82
57900,2124.01,0.82
58000,2090.26,0.83
58100,2006.27,0.82
58200,1954.90,0.82
58300,1939.57,0.82
58400,1933.09,0.82
58500,1922.70,0.82
58600,1879.39,0.82
58700,1817.22,0.82
58800,1743.96,0.82
58900,1689.76,0.82
59000,1546.64,0.82
59100,1481.02,0.82
59200,1496.53,0.82
59300,1219.60,0.81
59400,1179.25,0.81
59500,1121.01,0.82
59600,649.74,0.81
59700,407.65,0.80
59800,687.48,0.79
59900,2194.39,0.82
60000,2121.50,0.82
60100,2044.55,0.83
60200,1998.85,0.82
60300,1988.58,0.83
60400,1982.84,0.83
60500,1958.15,0.83
60600,1941.10,0.82
60700,1920.59,0.82
60800,1899.91,0.82
60900,1867.36,0.83
61000,1839.51,0.82
61100,1805.94,0.82
61200,1714.12,0.83
61300,1641.18,0.82
61400,1609.09,0.82
61500,1547.86,0.82
61600,1429.06,0.82
61700,1200.68,0.82
61800,972.97,0.82
61900,947.97,0.82
62000,1297.90,0.80
62100,2124.17,0.82
62200,2045.66,0.81
62300,1971.34,0.80
62400,1897.62,0.81
62500,1904.97,0.81
62600,1896.80,0.80
62700,1839.23,0.81
62800,1916.30,0.81
62900,1893.73,0.81
63000,1875.76,0.81
63100,1839.79,0.81
63200,1775.32,0.81
63300,1758.42,0.80
63400,1849.50,0.82
63500,1783.26,0.81
63600,1820.52,0.82
63700,1744.60,0.83
63800,1997.32,0.82
63900,1831.31,0.80
64000,1675.00,0.80
64100,1925.05,0.80
64200,2154.36,0.81
64300,2113.64,0.82
64400,2048.29,0.82
64500,2025.85,0.83
64600,2008.66,0.82
64700,2006.08,0.82
64800,2017.44,0.82
64900,2005.00,0.83
65000,2004.66,0.82
65100,1838.98,0.82
65200,1778.20,0.82
65300,1763.08,0.82
65400,1763.08,0.82
65500,1653.85,0.82
65600,1115.14,0.82
65700,997.05,0.82
65800,789.63,0.81
65900,707.75,0.82
66000,581.37,0.81
66100,629.96,0.81
66200,1230.88,0.80
66300,2193.62,0.81
66400,2145.12,0.82
66500,2116.24,0.82
66600,2072.90,0.82
66700,2041.76,0.82
66800,1991.65,0.82
66900,1951.03,0.82
67000,1878.53,0.82
67100,1838.82,0.82
67200,1850.45,0.82
67300,1729.72,0.82
67400,1660.90,0.82
67500,1629.54,0.82
67600,1676.04,0.82
67700,1534.92,0.82
67800,1475.66,0.81
67900,1421.01,0.82
68000,1383.56,0.82
68100,1355.33,0.82
68200,1313.01,0.82
68300,797.38,0.82
68400,1275.46,0.78
68500,2164.30,0.83
68600,2095.29,0.82
68700,2007.62,0.81
68800,1928.82,0.82
68900,1954.70,0.82
69000,1917.60,0.81
69100,1973.25,0.81
69200,1954.70,0.81
69300,1922.89,0.81
69400,1959.80,0.81
69500,1933.40,0.82
69600,1917.56,0.81
69700,1928.12,0.80
69800,1938.68,0.80
69900,1967.72,0.81
70000,1946.60,0.81
70100,1920.20,0.81
70200,1920.20,0.80
70300,1936.04,0.81
70400,1914.92,0.81
70500,2007.24,0.81
70600,2158.14,0.83
70700,2157.00,0.83
70800,2155.78,0.84
70900,2148.62,0.84
71000,2122.20,0.83
71100,2062.04,0.83
71200,2028.40,0.83
71300,2000.07,0.83
71400,1980.10,0.83
71500,1956.71,0.83
71600,1938.67,0.83
71700,1830.49,0.83
71800,1719.59,0.83
71900,1485.20,0.83
72000,1361.51,0.83
72100,1383.45,0.83
72200,1340.33,0.83
72300,1135.13,0.83
72400,1050.09,0.83
72500,831.68,0.83
72600,645.77,0.81
72700,2163.95,0.82
72800,2130.57,0.83
72900,2100.02,0.83
73000,2047.07,0.82
73100,1991.42,0.82
73200,1973.99,0.82
73300,1908.95,0.83
73400,1819.43,0.82
73500,1790.70,0.82
73600,1708.18,0.82
73700,1665.36,0.82
73800,1694.03,0.82
73900,1538.58,0.82
74000,1485.84,0.82
74100,1236.05,0.82
74200,1151.20,0.81
74300,884.04,0.81
74400,859.44,0.81
74500,819.49,0.81
74600,728.80,0.81
74700,719.72,0.80
74800,1082.58,0.80
74900,2164.96,0.81
75000,2145.83,0.81
75100,2042.80,0.82
75200,2012.17,0.82
75300,1929.84,0.82
75400,1918.25,0.82
75500,1884.90,0.81
75600,1861.17,0.82
75700,1842.60,0.82
75800,1871.46,0.82
75900,1856.19,0.81
76000,1857.83,0.81
76100,1806.78,0.81
76200,1787.44,0.80
76300,1785.86,0.82
76400,1860.53,0.81
76500,1776.38,0.81
76600,1753.70,0.80
76700,1814.50,0.81
76800,2146.63,0.81
76900,2108.40,0.81
77000,2052.25,0.82
77100,1990.56,0.82
77200,1918.26,0.82
77300,1849.62,0.82
77400,1821.61,0.82
77500,1755.38,0.82
77600,1705.61,0.82
77700,1700.18,0.82
77800,1642.40,0.82
77900,1626.86,0.82
78000,1572.07,0.82
78100,1505.98,0.82
78200,1393.70,0.81
78300,1358.32,0.81
78400,1322.93,0.81
78500,1243.99,0.82
78600,1070.17,0.81
78700,978.58,0.81
78800,860.54,0.80
78900,1905.55,0.81
79000,2030.57,0.83
79100,1929.90,0.83
79200,1886.70,0.83
79300,1865.83,0.83
79400,1860.00,0.83
79500,1860.00,0.83
79600,1860.00,0.83
79700,1859.75,0.83
79800,1844.90,0.83
79900,1798.91,0.83
80000,1769.91,0.83
80100,1627.15,0.83
80200,1461.34,0.83
80300,1433.05,0.83
80400,1344.37,0.83
80500,1227.28,0.83
80600,1204.44,0.82
80700,936.42,0.82
80800,492.78,0.82
80900,255.88,0.82
81000,1717.59,0.83
81100,1959.60,0.84
81200,1882.79,0.84
81300,1842.63,0.84
81400,1753.47,0.85
81500,1795.36,0.84
81600,1722.72,0.84
81700,1645.90,0.84
81800,1719.69,0.84
81900,1617.08,0.84
82000,1648.99,0.83
82100,1595.93,0.84
82200,1604.53,0.84
82300,1644.88,0.84
82400,1707.71,0.84
82500,1637.70,0.84
82600,1715.19,0.84
82700,1610.07,0.84
82800,1583.54,0.84
82900,1624.16,0.83
83000,1827.48,0.83
83100,1774.64,0.83
83200,1731.55,0.83
83300,1687.93,0.83
83400,1672.37,0.83
83500,1657.20,0.83
83600,1657.01,0.83
83700,1644.17,0.83
83800,1626.57,0.83
83900,1579.98,0.82
84000,1504.92,0.82
84100,1428.58,0.83
84200,1361.66,0.83
84300,1220.68,0.83
84400,973.57,0.82
84500,889.15,0.83
84600,904.56,0.82
84700,671.88,0.83
84800,1208.73,0.83
84900,1732.87,0.83
85000,1673.63,0.82
85100,1610.95,0.83
85200,1582.93,0.83
85300,1534.82,0.82
85400,1533.03,0.83
85500,1529.82,0.82
85600,1483.66,0.82
85700,1437.48,0.82
85800,1412.88,0.83
85900,1411.12,0.82
86000,1389.03,0.82
86100,1301.88,0.82
86200,1280.94,0.82
86300,1206.87,0.82
86400,906.13,0.81
86500,286.43,0.82
86600,1479.88,0.83
86700,1636.77,0.85
86800,1548.93,0.85
86900,1494.65,0.85
87000,1454.74,0.85
87100,1479.17,0.85
87200,1418.43,0.84
87300,1504.29,0.85
87400,1404.41,0.84
87500,1377.66,0.85
87600,1386.97,0.85
87700,1395.77,0.85
87800,1351.84,0.84
87900,1403.60,0.84
88000,1370.30,0.85
88100,1171.15,0.84
88200,954.67,0.85
88300,1510.99,0.86
88400,1483.27,0.86
88500,1459.19,0.86
88600,1435.43,0.86
88700,1402.85,0.86
88800,1369.24,0.85
88900,1345.55,0.86
89000,1280.56,0.86
89100,1246.06,0.86
89200,1003.37,0.86
89300,868.44,0.85
89400,943.73,0.85
89500,964.60,0.85
89600,683.26,0.85
89700,572.28,0.84
89800,1434.64,0.84
89900,1398.63,0.85
90000,1335.78,0.85
90100,1261.51,0.85
90200,1247.00,0.85
90300,1231.52,0.85
90400,1239.25,0.85
90500,1212.64,0.85
90600,1007.89,0.85
90700,774.04,0.84
90800,642.06,0.84
90900,512.12,0.84
91000,374.45,0.84
91100,372.66,0.84
91200,979.32,0.82
91300,1312.00,0.81
91400,1312.00,0.81
91500,1313.20,0.81
91600,1312.20,0.81
91700,1315.20,0.81
91800,1318.26,0.81
91900,1313.70,0.81
92000,1313.43,0.81
92100,1312.05,0.81
92200,1312.00,0.81
92300,1312.00,0.81
92400,1312.00,0.81
92500,972.31,0.81
92600,1193.08,0.82
92700,1180.48,0.82
92800,1128.37,0.82
92900,1105.20,0.81
93000,1063.29,0.82
93100,1051.87,0.81
93200,1007.93,0.81
93300,890.21,0.81
93400,770.34,0.81
93500,684.84,0.81
93600,394.57,0.80
93700,540.69,0.80
93800,1096.95,0.79
93900,1063.61,0.78
94000,1039.14,0.79
94100,1024.28,0.78
94200,994.10,0.79
94300,945.76,0.78
94400,930.73,0.78
94500,855.78,0.78
94600,817.32,0.78
94700,631.15,0.78
94800,448.15,0.78
94900,1001.54,0.84
95000,998.72,0.84
95100,893.68,0.84
95200,827.57,0.84
95300,787.09,0.83
95400,811.45,0.83
95500,795.60,0.84
95600,786.00,0.83
95700,774.00,0.83
95800,781.22,0.83
95900,856.64,0.86
96000,841.15,0.88
96100,794.45,0.87
96200,790.60,0.87
96300,773.96,0.87
96400,711.28,0.87
96500,697.43,0.87
96600,618.20,0.87
96700,400.09,0.87
96800,740.78,0.92
96900,741.13,0.93
97000,728.78,0.93
97100,686.78,0.93
97200,665.08,0.92
97300,613.72,0.93
97400,520.33,0.93
97500,284.68,0.91
97600,682.54,0.94
97700,663.02,0.95
97800,637.18,0.95
97900,528.03,0.95
98000,394.83,0.95
98100,355.36,0.95
98200,280.79,0.95
98300,455.48,0.96
98400,498.16,0.96
98500,430.27,0.96
98600,386.60,0.96
98700,358.95,0.95
98800,323.50,0.95
98900,433.90,0.97
99000,379.06,0.98
99100,326.30,0.98
99200,295.11,0.97
99300,309.06,0.97
99400,307.45,0.98
99500,258.22,0.98
99600,231.22,0.97
99700,203.72,0.93
99800,115.57,0.91
99900,97.67,0.99
100000,46.62,1.00
