window_end,active_games,bucket0_ratio
9800,1161.52,0.67
9900,1114.67,0.67
10000,1056.79,0.68
10100,1000.80,0.68
10200,947.65,0.68
10300,870.20,0.67
10400,820.75,0.68
10500,620.44,0.66
10600,1547.83,0.65
10700,1606.50,0.65
10800,1563.81,0.66
10900,1497.97,0.67
11000,1375.56,0.68
11100,1300.35,0.68
11200,1220.24,0.68
11300,1050.92,0.68
11400,946.87,0.67
11500,1169.53,0.68
11600,1038.27,0.67
11700,846.35,0.67
11800,586.91,0.67
11900,722.09,0.67
12000,424.19,0.66
12100,685.99,0.64
12200,1730.06,0.59
12300,1707.45,0.61
12400,1598.45,0.62
12500,1462.31,0.63
12600,1535.67,0.62
12700,1521.07,0.62
12800,1335.30,0.62
12900,1264.17,0.62
13000,1271.91,0.62
13100,1169.95,0.62
13200,1170.91,0.62
13300,1056.56,0.62
13400,1100.93,0.62
13500,957.12,0.62
13600,1019.66,0.62
13700,918.41,0.62
13800,1027.01,0.58
13900,1862.66,0.56
14000,1812.67,0.56
14100,1712.06,0.56
14200,1615.22,0.56
14300,1605.26,0.55
14400,1507.65,0.55
14500,1442.59,0.56
14600,1382.61,0.56
14700,1327.02,0.55
14800,1269.48,0.55
14900,1207.41,0.56
15000,1156.87,0.55
15100,1110.85,0.56
15200,1045.33,0.55
15300,968.47,0.56
15400,880.34,0.55
15500,662.92,0.55
15600,503.97,0.54
15700,1934.38,0.49
15800,1959.40,0.49
15900,1881.64,0.49
16000,1809.34,0.49
16100,1771.56,0.49
16200,1771.00,0.48
16300,1756.73,0.48
16400,1584.41,0.49
16500,1529.48,0.48
16600,1591.47,0.48
16700,1382.07,0.49
16800,1091.42,0.48
16900,897.43,0.48
17000,658.90,0.48
17100,1310.35,0.48
17200,1106.95,0.48
17300,900.89,0.48
17400,744.46,0.47
17500,394.33,0.47
17600,675.34,0.44
17700,2131.44,0.37
17800,2068.64,0.35
17900,1875.58,0.35
18000,1756.46,0.35
18100,1948.55,0.35
18200,1870.96,0.35
18300,1717.57,0.35
18400,1624.44,0.35
18500,1486.49,0.35
18600,1494.60,0.34
18700,1498.51,0.34
18800,1416.61,0.34
18900,1318.77,0.35
19000,1217.56,0.35
19100,1104.59,0.34
19200,1037.90,0.34
19300,1243.04,0.35
19400,982.61,0.34
19500,1102.23,0.35
19600,950.23,0.34
19700,727.71,0.33
19800,2264.29,0.33
19900,2218.20,0.32
20000,2145.63,0.30
20100,2205.49,0.30
20200,2244.30,0.28
20300,2180.58,0.28
20400,2123.15,0.28
20500,2047.78,0.28
20600,1830.94,0.28
20700,1839.93,0.27
20800,1759.51,0.28
20900,1592.12,0.28
21000,1587.99,0.25
21100,1541.81,0.27
21200,1545.00,0.28
21300,1588.33,0.28
21400,1244.08,0.27
21500,1013.24,0.27
21600,969.88,0.26
21700,831.27,0.27
21800,743.22,0.27
21900,661.50,0.27
22000,1646.35,0.24
22100,2332.66,0.21
22200,2247.43,0.21
22300,2151.60,0.21
22400,1997.65,0.20
22500,1970.82,0.21
22600,2033.48,0.20
22700,1908.26,0.20
22800,1713.56,0.20
22900,1514.62,0.21
23000,1664.64,0.19
23100,1508.72,0.20
23200,1337.54,0.19
23300,1486.59,0.20
23400,1229.81,0.20
23500,1094.98,0.19
23600,999.79,0.19
23700,907.72,0.19
23800,747.66,0.20
23900,697.36,0.20
24000,587.93,0.20
24100,379.80,0.19
24200,308.52,0.18
24300,592.04,0.20
24400,2394.90,0.21
24500,2337.38,0.20
24600,2368.22,0.17
24700,2330.35,0.18
24800,2268.82,0.17
24900,2219.76,0.18
25000,2065.60,0.18
25100,1914.89,0.17
25200,1858.78,0.17
25300,1839.69,0.17
25400,1742.76,0.17
25500,1686.82,0.20
25600,1606.86,0.18
25700,1573.87,0.20
25800,1486.62,0.18
25900,1341.18,0.18
26000,1337.10,0.17
26100,1346.89,0.17
26200,1113.55,0.19
26300,916.66,0.17
26400,881.99,0.17
26500,801.11,0.18
26600,376.63,0.18
26700,622.56,0.25
26800,2505.32,0.19
26900,2499.76,0.18
27000,2441.07,0.17
27100,2375.61,0.18
27200,2318.45,0.16
27300,2280.35,0.19
27400,2142.99,0.15
27500,2041.77,0.14
27600,2007.27,0.17
27700,1913.04,0.16
27800,1868.98,0.15
27900,1636.44,0.16
28000,1555.43,0.16
28100,1267.57,0.16
28200,1330.19,0.15
28300,1616.93,0.15
28400,1283.02,0.16
28500,1138.18,0.17
28600,1054.18,0.14
28700,956.36,0.15
28800,929.33,0.15
28900,744.31,0.15
29000,682.94,0.15
29100,547.75,0.14
29200,922.21,0.22
29300,2598.37,0.14
29400,2574.93,0.13
29500,2513.00,0.12
29600,2433.74,0.12
29700,2371.28,0.10
29800,2330.94,0.11
29900,2221.16,0.12
30000,2149.72,0.12
30100,2131.66,0.10
30200,1990.75,0.11
30300,1939.10,0.12
30400,1897.84,0.11
30500,1722.46,0.11
30600,1639.00,0.10
30700,1653.13,0.11
30800,1486.38,0.10
30900,1469.00,0.11
31000,1347.30,0.11
31100,1329.30,0.11
31200,1209.62,0.12
31300,1152.57,0.11
31400,1036.19,0.12
31500,999.93,0.12
31600,994.07,0.13
31700,919.55,0.12
31800,1056.64,0.14
31900,2614.76,0.12
32000,2663.89,0.11
32100,2593.62,0.11
32200,2523.72,0.10
32300,2439.60,0.10
32400,2371.47,0.11
32500,2307.54,0.11
32600,2280.00,0.10
32700,2123.89,0.10
32800,2081.29,0.11
32900,1983.39,0.11
33000,1872.86,0.11
33100,1727.04,0.10
33200,1731.79,0.10
33300,1606.35,0.11
33400,1610.07,0.10
33500,1563.48,0.11
33600,1546.12,0.12
33700,1822.22,0.14
33800,1985.09,0.14
33900,1945.82,0.14
34000,1996.42,0.13
34100,2140.80,0.14
34200,2672.32,0.14
34300,2780.50,0.11
34400,2748.74,0.11
34500,2688.43,0.10
34600,2621.78,0.10
34700,2612.10,0.10
34800,2689.49,0.10
34900,2658.63,0.10
35000,2563.55,0.09
35100,2473.58,0.10
35200,2392.27,0.09
35300,2309.28,0.09
35400,2262.82,0.09
35500,2131.79,0.09
35600,2049.75,0.09
35700,2023.17,0.09
35800,1816.78,0.09
35900,1787.41,0.10
36000,1697.30,0.08
36100,1529.58,0.09
36200,1451.92,0.09
36300,1337.03,0.09
36400,1247.81,0.09
36500,1195.33,0.09
36600,1262.39,0.09
36700,1420.43,0.10
36800,1632.95,0.11
36900,2531.88,0.10
37000,2887.59,0.05
37100,2805.01,0.05
37200,2722.61,0.05
37300,2700.79,0.05
37400,2689.00,0.05
37500,2454.07,0.05
37600,2406.58,0.04
37700,2354.36,0.05
37800,2184.48,0.04
37900,2212.42,0.05
38000,2081.69,0.04
38100,2103.50,0.05
38200,2025.08,0.06
38300,1933.08,0.04
38400,1991.93,0.04
38500,1826.66,0.06
38600,1682.17,0.05
38700,1873.81,0.06
38800,1691.12,0.05
38900,1596.15,0.05
39000,1574.47,0.05
39100,1523.34,0.06
39200,1442.30,0.05
39300,960.15,0.05
39400,972.45,0.06
39500,1027.55,0.07
39600,2752.75,0.08
39700,2987.72,0.07
39800,2913.42,0.06
39900,2920.00,0.06
40000,3011.84,0.05
40100,2932.21,0.06
40200,2841.89,0.06
40300,2798.33,0.06
40400,2926.24,0.05
40500,3017.78,0.05
40600,2973.50,0.05
40700,2987.35,0.05
40800,3119.77,0.05
40900,3126.32,0.05
41000,3069.26,0.05
41100,3003.97,0.05
41200,2922.06,0.05
41300,2868.08,0.05
41400,2797.67,0.05
41500,2744.56,0.05
41600,2686.82,0.05
41700,2622.35,0.05
41800,2565.10,0.05
41900,2517.97,0.05
42000,2459.61,0.05
42100,2441.83,0.05
42200,2374.63,0.05
42300,2275.60,0.05
42400,2234.06,0.05
42500,2184.24,0.05
42600,2097.12,0.05
42700,2084.62,0.05
42800,2108.94,0.05
42900,2091.37,0.05
43000,2120.33,0.06
43100,2230.46,0.06
43200,2417.26,0.07
43300,2902.64,0.07
43400,3224.75,0.06
43500,3136.04,0.06
43600,3021.37,0.06
43700,2964.53,0.05
43800,2869.06,0.06
43900,2830.15,0.06
44000,2711.85,0.06
44100,2580.98,0.06
44200,2460.40,0.06
44300,2538.85,0.06
44400,2439.07,0.05
44500,2351.00,0.06
44600,2363.63,0.06
44700,2233.97,0.07
44800,2151.68,0.06
44900,2077.69,0.06
45000,2008.34,0.06
45100,1971.66,0.07
45200,1848.57,0.07
45300,1852.86,0.07
45400,2225.35,0.08
45500,2185.51,0.07
45600,2168.74,0.08
45700,2110.82,0.07
45800,2180.74,0.08
45900,2482.32,0.08
46000,3230.31,0.08
46100,3354.38,0.06
46200,3314.99,0.05
46300,3243.12,0.05
46400,3186.20,0.05
46500,3130.97,0.05
46600,3085.18,0.05
46700,3042.36,0.05
46800,3021.91,0.05
46900,2893.98,0.05
47000,2692.39,0.05
47100,2740.71,0.05
47200,2577.70,0.05
47300,2480.09,0.05
47400,2403.12,0.05
47500,2401.29,0.05
47600,2386.62,0.04
47700,2219.15,0.05
47800,2083.51,0.05
47900,1971.00,0.05
48000,1864.13,0.05
48100,1868.04,0.05
48200,1782.00,0.05
48300,1615.79,0.05
48400,1585.23,0.06
48500,1533.62,0.05
48600,1474.78,0.06
48700,1301.07,0.05
48800,1227.37,0.06
48900,1244.97,0.06
49000,1291.06,0.06
49100,1354.78,0.07
49200,2009.48,0.09
49300,3387.67,0.11
49400,3466.52,0.07
49500,3401.17,0.07
49600,3400.13,0.07
49700,3495.86,0.07
49800,3413.58,0.06
49900,3318.61,0.06
50000,3282.41,0.06
50100,3267.07,0.06
50200,3212.63,0.06
50300,3141.73,0.06
50400,3119.15,0.06
50500,3018.25,0.05
50600,2984.64,0.06
50700,2825.29,0.06
50800,2730.57,0.06
50900,2651.07,0.06
51000,2559.04,0.05
51100,2525.47,0.06
51200,2343.80,0.06
51300,2453.01,0.06
51400,2179.23,0.06
51500,2114.99,0.05
51600,2053.41,0.06
51700,1973.07,0.06
51800,1932.47,0.05
51900,1850.10,0.06
52000,1618.83,0.05
52100,1658.84,0.06
52200,1467.62,0.05
52300,1440.78,0.05
52400,1365.55,0.05
52500,1130.19,0.06
52600,1110.39,0.07
52700,1071.74,0.07
52800,1060.55,0.09
52900,1376.71,0.12
53000,3513.96,0.13
53100,3642.48,0.06
53200,3634.89,0.05
53300,3556.08,0.05
53400,3517.80,0.05
53500,3411.91,0.05
53600,3318.52,0.05
53700,3239.06,0.05
53800,3090.32,0.05
53900,3035.33,0.05
54000,3119.57,0.04
54100,2971.00,0.05
54200,2725.48,0.04
54300,2510.61,0.05
54400,2603.85,0.05
54500,2505.05,0.05
54600,2656.15,0.05
54700,2519.19,0.05
54800,2448.14,0.04
54900,2212.44,0.05
55000,1773.46,0.05
55100,1685.95,0.04
55200,1782.70,0.04
55300,1864.29,0.06
55400,1874.16,0.05
55500,1649.28,0.04
55600,1486.49,0.06
55700,1346.05,0.05
55800,1257.43,0.05
55900,1227.18,0.05
56000,947.60,0.05
56100,953.97,0.06
56200,946.12,0.06
56300,838.18,0.07
56400,709.44,0.07
56500,558.84,0.08
56600,558.36,0.10
56700,2174.18,0.15
56800,3658.70,0.06
56900,3606.35,0.07
57000,3519.35,0.08
57100,3467.49,0.07
57200,3394.87,0.06
57300,3389.92,0.06
57400,3208.24,0.07
57500,3198.18,0.07
57600,3058.49,0.05
57700,3001.20,0.05
57800,2768.44,0.06
57900,3036.70,0.05
58000,2960.36,0.05
58100,2758.35,0.05
58200,2627.00,0.05
58300,2626.91,0.06
58400,2430.76,0.06
58500,2206.84,0.07
58600,2189.73,0.06
58700,2182.89,0.06
58800,2018.37,0.05
58900,1872.88,0.06
59000,1817.35,0.06
59100,1793.67,0.06
59200,1675.33,0.07
59300,1675.08,0.05
59400,1610.90,0.06
59500,1540.56,0.08
59600,1418.05,0.06
59700,1357.79,0.06
59800,1291.35,0.08
59900,1250.27,0.07
60000,1248.18,0.08
60100,1457.13,0.09
60200,2591.00,0.12
60300,3530.36,0.07
60400,3478.07,0.05
60500,3435.28,0.05
60600,3358.67,0.05
60700,3299.85,0.04
60800,3224.86,0.05
60900,3177.00,0.05
61000,3050.51,0.05
61100,2971.76,0.05
61200,2891.28,0.05
61300,2816.54,0.04
61400,2667.49,0.05
61500,2597.97,0.05
61600,2547.70,0.05
61700,2476.94,0.04
61800,2475.78,0.05
61900,2342.05,0.05
62000,2257.58,0.04
62100,2074.85,0.04
62200,1961.59,0.05
62300,1874.10,0.05
62400,1877.67,0.04
62500,1810.36,0.05
62600,1593.54,0.05
62700,1550.00,0.04
62800,1549.35,0.05
62900,1511.81,0.04
63000,1330.44,0.05
63100,1261.17,0.05
63200,1172.64,0.05
63300,1116.17,0.05
63400,962.52,0.05
63500,906.12,0.06
63600,926.62,0.08
63700,1025.54,0.10
63800,2596.64,0.15
63900,3443.80,0.06
64000,3434.47,0.03
64100,3231.30,0.08
64200,3150.17,0.08
64300,3104.79,0.07
64400,3088.98,0.09
64500,3064.73,0.11
64600,3090.30,0.12
64700,3022.64,0.07
64800,2918.04,0.08
64900,2482.60,0.08
65000,2444.37,0.09
65100,2430.97,0.08
65200,2436.00,0.10
65300,2435.96,0.09
65400,2436.00,0.09
65500,2303.86,0.08
65600,2039.95,0.09
65700,1994.82,0.09
65800,1872.32,0.10
65900,1864.80,0.08
66000,1837.42,0.09
66100,1812.85,0.10
66200,1927.75,0.11
66300,2272.82,0.09
66400,2492.01,0.09
66500,2532.97,0.10
66600,2933.56,0.10
66700,3302.69,0.08
66800,3254.63,0.07
66900,3299.40,0.06
67000,3287.28,0.05
67100,3221.43,0.05
67200,3176.00,0.05
67300,3086.92,0.05
67400,3074.04,0.04
67500,2937.51,0.05
67600,2824.53,0.05
67700,2685.47,0.05
67800,2613.99,0.05
67900,2579.63,0.05
68000,2419.18,0.05
68100,2282.18,0.05
68200,2331.67,0.05
68300,2203.97,0.04
68400,2078.98,0.04
68500,2018.14,0.05
68600,1848.15,0.04
68700,1771.62,0.05
68800,1673.54,0.05
68900,1569.81,0.04
69000,1448.51,0.05
69100,1406.29,0.04
69200,1257.76,0.05
69300,1286.62,0.05
69400,1125.30,0.05
69500,1139.13,0.05
69600,992.93,0.05
69700,790.57,0.05
69800,690.60,0.05
69900,624.23,0.06
70000,623.45,0.07
70100,699.72,0.13
70200,2496.89,0.15
70300,3120.86,0.07
70400,3023.25,0.11
70500,3026.56,0.08
70600,2986.24,0.06
70700,2972.44,0.13
70800,2731.01,0.19
70900,2624.96,0.12
71000,2955.47,0.08
71100,3067.64,0.10
71200,3021.28,0.08
71300,3018.00,0.09
71400,2847.60,0.10
71500,2723.13,0.06
71600,2682.85,0.08
71700,2649.52,0.08
71800,2525.56,0.09
71900,2422.00,0.10
72000,2423.92,0.08
72100,2276.10,0.08
72200,2149.38,0.07
72300,1991.03,0.09
72400,2032.74,0.09
72500,1958.36,0.10
72600,1937.43,0.07
72700,1900.59,0.08
72800,1799.68,0.07
72900,1730.66,0.08
73000,1637.63,0.08
73100,1577.34,0.10
73200,1563.72,0.06
73300,1422.61,0.06
73400,1356.39,0.07
73500,1309.21,0.08
73600,1392.94,0.07
73700,1396.26,0.08
73800,1415.86,0.10
73900,1426.80,0.11
74000,2176.34,0.13
74100,3026.39,0.06
74200,2961.66,0.06
74300,2906.09,0.06
74400,2764.91,0.06
74500,2763.46,0.05
74600,2776.24,0.06
74700,2763.65,0.05
74800,2737.36,0.06
74900,2512.82,0.06
75000,2466.40,0.05
75100,2360.10,0.07
75200,2272.31,0.05
75300,2220.16,0.06
75400,2162.85,0.06
75500,2102.95,0.07
75600,2013.60,0.07
75700,2002.27,0.07
75800,2070.01,0.07
75900,2082.85,0.07
76000,2032.49,0.07
76100,2030.12,0.07
76200,1964.00,0.08
76300,1955.32,0.07
76400,1844.09,0.07
76500,1701.20,0.08
76600,1647.39,0.09
76700,1667.12,0.08
76800,1830.87,0.09
76900,2749.75,0.08
77000,2874.53,0.07
77100,2834.15,0.07
77200,2800.75,0.05
77300,2729.28,0.06
77400,2650.35,0.06
77500,2608.29,0.06
77600,2741.23,0.05
77700,2732.53,0.06
77800,2710.82,0.06
77900,2846.54,0.06
78000,2788.22,0.06
78100,2768.29,0.05
78200,2669.92,0.06
78300,2535.33,0.05
78400,2529.44,0.05
78500,2768.51,0.06
78600,2789.41,0.06
78700,2792.46,0.05
78800,2728.24,0.05
78900,2654.30,0.05
79000,2755.46,0.05
79100,2735.99,0.06
79200,2696.27,0.05
79300,2660.10,0.05
79400,2556.84,0.05
79500,2510.19,0.05
79600,2448.71,0.05
79700,2442.39,0.05
79800,2600.45,0.05
79900,2726.80,0.05
80000,2696.91,0.05
80100,2717.79,0.05
80200,2644.12,0.05
80300,2585.78,0.05
80400,2525.84,0.05
80500,2444.88,0.05
80600,2382.46,0.05
80700,2340.65,0.05
80800,2290.36,0.05
80900,2219.86,0.05
81000,2225.04,0.05
81100,2317.46,0.05
81200,2422.91,0.05
81300,2410.28,0.05
81400,2380.24,0.05
81500,2360.52,0.05
81600,2633.06,0.05
81700,2607.74,0.05
81800,2539.31,0.05
81900,2595.18,0.05
82000,2630.72,0.05
82100,2615.27,0.05
82200,2557.04,0.05
82300,2493.46,0.05
82400,2437.56,0.05
82500,2345.25,0.05
82600,2308.88,0.05
82700,2201.22,0.05
82800,2108.27,0.05
82900,2056.67,0.05
83000,1952.01,0.05
83100,1891.05,0.05
83200,1735.80,0.05
83300,1741.65,0.05
83400,1619.55,0.05
83500,1537.57,0.05
83600,1474.23,0.05
83700,1391.19,0.05
83800,1323.31,0.05
83900,1211.06,0.05
84000,1141.24,0.05
84100,1130.10,0.05
84200,1017.20,0.06
84300,926.29,0.07
84400,825.24,0.07
84500,839.65,0.10
84600,1845.13,0.14
84700,2444.76,0.09
84800,2377.85,0.08
84900,2280.64,0.09
85000,2210.16,0.08
85100,2135.34,0.09
85200,1998.46,0.10
85300,1812.22,0.08
85400,1675.38,0.08
85500,1814.14,0.09
85600,1713.85,0.08
85700,1506.32,0.08
85800,1437.15,0.09
85900,1384.84,0.09
86000,1414.88,0.08
86100,1223.98,0.09
86200,1185.16,0.09
86300,979.73,0.08
86400,865.77,0.08
86500,765.98,0.09
86600,663.73,0.08
86700,626.35,0.09
86800,584.46,0.09
86900,503.45,0.09
87000,413.68,0.11
87100,1766.48,0.16
87200,2267.00,0.14
87300,2204.17,0.16
87400,2135.33,0.13
87500,2064.68,0.15
87600,2003.07,0.15
87700,1845.27,0.15
87800,1765.00,0.15
87900,1711.97,0.15
88000,1633.78,0.14
88100,1617.00,0.14
88200,1615.80,0.15
88300,1503.48,0.13
88400,1217.52,0.15
88500,1133.27,0.14
88600,1047.15,0.16
88700,960.52,0.14
88800,876.64,0.15
88900,829.44,0.14
89000,765.51,0.14
89100,690.52,0.15
89200,626.25,0.15
89300,546.48,0.16
89400,1979.32,0.28
89500,2015.81,0.26
89600,1954.73,0.25
89700,1898.00,0.26
89800,1869.44,0.26
89900,1829.05,0.25
90000,1728.12,0.23
90100,1809.87,0.23
90200,1650.47,0.24
90300,1596.86,0.24
90400,1498.89,0.26
90500,1439.18,0.25
90600,1370.01,0.24
90700,1453.15,0.24
90800,1180.73,0.24
90900,890.22,0.25
91000,1158.20,0.24
91100,1058.88,0.24
91200,972.53,0.24
91300,547.64,0.24
91400,325.36,0.29
91500,1851.42,0.60
91600,1816.08,0.59
91700,1801.75,0.60
91800,1607.08,0.59
91900,1443.73,0.59
92000,1268.30,0.59
92100,1156.22,0.58
92200,1459.97,0.58
92300,1253.04,0.58
92400,1211.59,0.58
92500,1069.93,0.58
92600,971.23,0.58
92700,962.92,0.58
92800,980.20,0.58
92900,863.76,0.58
93000,918.78,0.58
93100,826.22,0.58
93200,576.94,0.57
93300,718.29,0.61
93400,1608.21,0.68
93500,1531.69,0.68
93600,1454.24,0.67
93700,1376.60,0.67
93800,1266.75,0.67
93900,1183.67,0.66
94000,1117.61,0.67
94100,1073.85,0.67
94200,995.79,0.66
94300,901.95,0.66
94400,868.90,0.66
94500,713.21,0.66
94600,621.96,0.66
94700,413.17,0.66
94800,304.23,0.65
94900,156.14,0.65
95000,1088.89,0.79
95100,1367.75,0.85
95200,1311.12,0.85
95300,1266.92,0.85
95400,1193.08,0.84
95500,1158.87,0.84
95600,1087.19,0.85
95700,1041.86,0.85
95800,986.94,0.84
95900,941.08,0.84
96000,882.78,0.84
96100,837.61,0.84
96200,791.68,0.84
96300,697.13,0.84
96400,840.81,0.84
96500,1176.00,0.89
96600,1059.73,0.89
96700,954.09,0.88
96800,948.06,0.88
96900,816.47,0.88
97000,694.11,0.88
97100,590.14,0.87
97200,485.03,0.87
97300,385.32,0.87
97400,315.29,0.87
97500,194.47,0.87
97600,241.17,0.87
97700,946.10,0.92
97800,892.08,0.92
97900,794.11,0.92
98000,742.79,0.92
98100,621.39,0.91
98200,563.61,0.91
98300,438.03,0.91
98400,284.51,0.91
98500,176.09,0.91
98600,391.83,0.93
98700,660.37,0.97
98800,595.47,0.96
98900,532.56,0.96
99000,478.84,0.96
99100,431.86,0.96
99200,385.75,0.96
99300,400.95,0.97
99400,408.12,0.99
99500,376.73,0.98
99600,344.47,0.98
99700,297.74,0.98
99800,189.44,1.00
99900,120.84,0.99
100000,42.18,1.00
