window_end,active_games,bucket0_ratio
16200,976.53,0.48
16300,952.33,0.47
16400,935.44,0.46
16500,929.37,0.46
16600,926.43,0.45
16700,937.51,0.45
16800,956.54,0.46
16900,965.63,0.47
17000,982.59,0.48
17100,1001.74,0.49
17200,1021.54,0.50
17300,1015.27,0.50
17400,1006.89,0.50
17500,987.94,0.48
17600,977.31,0.48
17700,959.36,0.47
17800,936.00,0.46
17900,915.94,0.45
18000,913.34,0.45
18100,907.75,0.45
18200,902.55,0.45
18300,917.10,0.46
18400,941.84,0.48
18500,959.27,0.49
18600,969.67,0.51
18700,986.35,0.51
18800,998.15,0.52
18900,1010.59,0.52
19000,1007.26,0.51
19100,991.88,0.50
19200,984.31,0.49
19300,972.11,0.47
19400,946.37,0.46
19500,943.94,0.45
19600,947.06,0.44
19700,951.94,0.45
19800,960.44,0.45
19900,970.65,0.45
20000,972.92,0.46
20100,986.36,0.48
20200,998.80,0.49
20300,1058.33,0.51
20400,1053.85,0.52
20500,1054.43,0.52
20600,1049.46,0.52
20700,1025.95,0.51
20800,984.62,0.50
20900,959.62,0.49
21000,949.54,0.48
21100,944.30,0.49
21200,936.89,0.48
21300,923.54,0.47
21400,933.62,0.47
21500,942.75,0.47
21600,964.12,0.47
21700,972.27,0.48
21800,991.56,0.50
21900,999.15,0.51
22000,1018.81,0.52
22100,1003.92,0.51
22200,998.98,0.51
22300,986.02,0.50
22400,963.12,0.48
22500,938.65,0.48
22600,925.24,0.47
22700,921.72,0.46
22800,927.27,0.46
22900,916.02,0.44
23000,908.03,0.43
23100,917.89,0.43
23200,946.37,0.45
23300,968.33,0.47
23400,980.35,0.48
23500,990.17,0.48
23600,991.77,0.48
23700,982.64,0.48
23800,988.08,0.49
23900,978.50,0.49
24000,981.91,0.48
24100,971.32,0.47
24200,968.97,0.46
24300,956.42,0.45
24400,970.22,0.46
24500,970.89,0.46
24600,966.88,0.47
24700,976.30,0.47
24800,975.14,0.47
24900,956.96,0.47
25000,960.93,0.48
25100,980.86,0.48
25200,976.82,0.48
25300,985.97,0.49
25400,992.18,0.48
25500,984.08,0.48
25600,959.89,0.46
25700,959.61,0.46
25800,954.86,0.47
25900,974.31,0.48
26000,968.35,0.47
26100,971.33,0.47
26200,966.38,0.46
26300,982.44,0.46
26400,986.61,0.46
26500,985.68,0.47
26600,988.22,0.47
26700,977.84,0.46
26800,947.78,0.45
26900,936.76,0.44
27000,937.70,0.44
27100,940.67,0.45
27200,950.75,0.46
27300,957.31,0.46
27400,967.98,0.47
27500,963.67,0.48
27600,953.62,0.48
27700,986.41,0.50
27800,999.90,0.52
27900,1011.71,0.52
28000,1103.55,0.55
28100,1065.79,0.53
28200,1061.44,0.53
28300,1044.22,0.52
28400,1034.77,0.51
28500,1001.67,0.50
28600,967.25,0.50
28700,955.57,0.48
28800,940.41,0.47
28900,933.92,0.47
29000,904.57,0.44
29100,916.40,0.43
29200,937.18,0.44
29300,977.87,0.46
29400,984.30,0.46
29500,994.35,0.46
29600,996.86,0.46
29700,997.31,0.47
29800,997.26,0.47
29900,990.94,0.47
30000,975.86,0.46
30100,962.42,0.46
30200,955.19,0.45
30300,944.12,0.45
30400,943.24,0.46
30500,950.27,0.47
30600,974.17,0.48
30700,986.25,0.48
30800,986.45,0.48
30900,1004.69,0.50
31000,1015.73,0.50
31100,997.80,0.49
31200,990.68,0.48
31300,999.83,0.47
31400,997.37,0.47
31500,979.91,0.46
31600,961.67,0.44
31700,963.27,0.44
31800,946.06,0.44
31900,924.93,0.43
32000,926.99,0.42
32100,932.13,0.44
32200,951.71,0.45
32300,976.94,0.47
32400,980.26,0.47
32500,979.00,0.47
32600,980.58,0.47
32700,981.87,0.48
32800,976.77,0.49
32900,970.10,0.48
33000,971.79,0.48
33100,954.57,0.47
33200,938.73,0.45
33300,947.97,0.45
33400,946.99,0.45
33500,956.77,0.45
33600,960.65,0.45
33700,959.89,0.45
33800,959.07,0.45
33900,963.26,0.45
34000,968.47,0.45
34100,982.46,0.46
34200,974.33,0.46
34300,968.31,0.46
34400,965.39,0.47
34500,985.46,0.48
34600,998.57,0.48
34700,992.53,0.48
34800,979.70,0.48
34900,979.59,0.48
35000,967.48,0.47
35100,946.35,0.47
35200,945.89,0.47
35300,951.20,0.48
35400,974.79,0.48
35500,964.50,0.47
35600,951.52,0.46
35700,955.09,0.46
35800,954.95,0.47
35900,954.92,0.46
36000,968.61,0.47
36100,974.13,0.47
36200,962.74,0.46
36300,947.76,0.45
36400,935.27,0.44
36500,955.81,0.47
36600,952.47,0.47
36700,950.81,0.47
36800,951.35,0.47
36900,953.09,0.47
37000,944.61,0.47
37100,964.64,0.48
37200,1000.85,0.50
37300,1010.89,0.51
37400,984.53,0.49
37500,971.38,0.48
37600,998.79,0.49
37700,1013.78,0.50
37800,1097.24,0.51
37900,1119.82,0.50
38000,1106.15,0.50
38100,1062.75,0.48
38200,1024.07,0.47
38300,984.35,0.47
38400,919.19,0.46
38500,915.82,0.47
38600,916.30,0.46
38700,917.92,0.45
38800,929.46,0.45
38900,947.44,0.44
39000,1000.59,0.46
39100,1029.00,0.47
39200,1062.56,0.49
39300,1067.63,0.49
39400,1018.36,0.49
39500,1053.43,0.50
39600,1083.94,0.50
39700,1051.89,0.50
39800,1039.39,0.49
39900,1059.00,0.48
40000,1053.22,0.47
40100,1027.74,0.46
40200,1013.14,0.45
40300,1005.33,0.45
40400,1008.51,0.45
40500,984.71,0.45
40600,955.77,0.43
40700,955.58,0.44
40800,972.29,0.44
40900,960.11,0.44
41000,950.42,0.44
41100,964.95,0.45
41200,971.49,0.45
41300,965.07,0.45
41400,958.38,0.45
41500,974.56,0.46
41600,977.18,0.47
41700,973.80,0.47
41800,958.30,0.46
41900,961.26,0.46
42000,966.78,0.46
42100,975.99,0.46
42200,991.45,0.48
42300,984.65,0.48
42400,979.64,0.48
42500,977.08,0.47
42600,973.12,0.47
42700,970.40,0.47
42800,989.38,0.48
42900,981.76,0.47
43000,984.62,0.47
43100,969.27,0.47
43200,966.44,0.47
43300,973.68,0.48
43400,985.46,0.49
43500,993.40,0.49
43600,995.09,0.49
43700,999.57,0.50
43800,1032.53,0.50
43900,1020.95,0.50
44000,1015.62,0.49
44100,1030.16,0.49
44200,1013.25,0.48
44300,977.56,0.47
44400,949.71,0.46
44500,941.81,0.46
44600,940.23,0.45
44700,939.16,0.45
44800,938.00,0.45
44900,934.63,0.45
45000,952.84,0.46
45100,954.43,0.45
45200,975.67,0.47
45300,1005.03,0.48
45400,1017.46,0.48
45500,1021.79,0.48
45600,1011.63,0.48
45700,1002.79,0.48
45800,1010.83,0.48
45900,994.95,0.48
46000,998.59,0.48
46100,981.93,0.47
46200,973.78,0.46
46300,987.99,0.47
46400,977.89,0.46
46500,987.07,0.46
46600,981.92,0.46
46700,985.09,0.46
46800,959.40,0.46
46900,983.55,0.47
47000,974.04,0.47
47100,989.99,0.48
47200,1003.04,0.47
47300,1006.91,0.47
47400,1010.31,0.47
47500,1004.68,0.47
47600,998.12,0.46
47700,992.37,0.46
47800,980.29,0.46
47900,975.83,0.46
48000,989.99,0.46
48100,981.98,0.46
48200,974.87,0.46
48300,988.38,0.47
48400,986.84,0.47
48500,977.05,0.47
48600,982.37,0.48
48700,980.73,0.48
48800,980.29,0.48
48900,979.86,0.47
49000,970.93,0.47
49100,936.75,0.46
49200,942.87,0.47
49300,943.04,0.47
49400,950.40,0.48
49500,1019.79,0.51
49600,1173.45,0.53
49700,1152.48,0.53
49800,1118.85,0.52
49900,1107.16,0.52
50000,1029.44,0.52
50100,985.75,0.52
50200,958.68,0.52
50300,955.62,0.51
50400,976.28,0.51
50500,960.18,0.50
50600,952.07,0.48
50700,946.30,0.47
50800,967.72,0.47
50900,988.70,0.49
51000,1009.25,0.50
51100,1011.76,0.50
51200,1009.81,0.50
51300,988.22,0.48
51400,980.09,0.47
51500,971.33,0.47
51600,957.95,0.47
51700,951.49,0.47
51800,944.77,0.46
51900,949.51,0.46
52000,950.77,0.47
52100,971.64,0.49
52200,981.90,0.49
52300,994.79,0.51
52400,1011.17,0.52
52500,1014.12,0.52
52600,1019.83,0.52
52700,1010.54,0.51
52800,1010.65,0.51
52900,1005.66,0.50
53000,973.82,0.50
53100,979.96,0.50
53200,964.77,0.49
53300,952.32,0.48
53400,937.19,0.48
53500,976.30,0.49
53600,983.37,0.49
53700,976.71,0.49
53800,988.81,0.50
53900,991.38,0.50
54000,996.21,0.50
54100,1021.20,0.51
54200,1015.64,0.51
54300,979.10,0.51
54400,988.50,0.50
54500,988.91,0.49
54600,977.68,0.49
54700,956.39,0.48
54800,962.18,0.48
54900,930.66,0.47
55000,906.45,0.47
55100,902.42,0.46
55200,948.11,0.48
55300,999.42,0.51
55400,1010.93,0.51
55500,1022.24,0.52
55600,1004.58,0.52
55700,981.46,0.51
55800,984.94,0.51
55900,980.46,0.51
56000,984.26,0.50
56100,971.23,0.49
56200,933.83,0.47
56300,930.54,0.46
56400,957.05,0.46
56500,985.51,0.46
56600,1007.47,0.47
56700,1014.44,0.48
56800,1043.30,0.48
56900,1041.59,0.47
57000,1013.89,0.46
57100,989.02,0.45
57200,984.77,0.45
57300,966.78,0.44
57400,939.68,0.43
57500,908.33,0.42
57600,897.18,0.41
57700,937.75,0.41
57800,963.29,0.42
57900,977.10,0.43
58000,980.82,0.43
58100,988.25,0.45
58200,988.81,0.45
58300,981.43,0.46
58400,1000.38,0.47
58500,961.62,0.46
58600,990.75,0.46
58700,956.11,0.45
58800,943.68,0.44
58900,939.22,0.43
59000,974.29,0.44
59100,922.74,0.44
59200,890.20,0.43
59300,888.76,0.42
59400,900.97,0.44
59500,913.24,0.45
59600,967.58,0.48
59700,978.94,0.49
59800,1019.89,0.51
59900,1017.43,0.50
60000,1074.60,0.52
60100,1086.83,0.53
60200,1077.31,0.52
60300,1035.36,0.51
60400,1000.59,0.49
60500,949.46,0.47
60600,886.33,0.45
60700,874.18,0.44
60800,886.34,0.45
60900,899.03,0.47
61000,908.48,0.47
61100,1086.62,0.51
61200,1127.97,0.52
61300,1120.39,0.51
61400,1114.98,0.51
61500,1042.00,0.52
61600,981.36,0.50
61700,941.99,0.48
61800,926.92,0.47
61900,908.28,0.46
62000,889.00,0.44
62100,882.13,0.42
62200,887.68,0.41
62300,934.02,0.43
62400,978.70,0.47
62500,1002.94,0.49
62600,1009.24,0.51
62700,1007.70,0.51
62800,990.67,0.50
62900,983.59,0.49
63000,993.18,0.49
63100,986.00,0.49
63200,956.17,0.47
63300,957.46,0.46
63400,949.47,0.45
63500,921.69,0.44
63600,932.55,0.46
63700,972.96,0.48
63800,1005.24,0.50
63900,1008.30,0.50
64000,1014.35,0.51
64100,1049.91,0.50
64200,1030.87,0.50
64300,1014.06,0.49
64400,1016.42,0.48
64500,1000.06,0.47
64600,946.46,0.45
64700,926.07,0.44
64800,927.10,0.44
64900,921.34,0.44
65000,936.10,0.45
65100,935.14,0.45
65200,960.63,0.48
65300,976.61,0.50
65400,998.85,0.52
65500,1013.01,0.53
65600,1027.97,0.54
65700,1001.92,0.53
65800,1008.12,0.53
65900,988.94,0.51
66000,977.54,0.49
66100,953.64,0.48
66200,956.14,0.47
66300,963.06,0.47
66400,970.60,0.46
66500,966.34,0.46
66600,955.30,0.46
66700,970.17,0.47
66800,970.13,0.48
66900,999.25,0.49
67000,1017.28,0.50
67100,1015.07,0.50
67200,999.27,0.49
67300,989.04,0.48
67400,982.12,0.48
67500,977.96,0.48
67600,971.36,0.48
67700,991.08,0.49
67800,969.32,0.48
67900,944.92,0.47
68000,961.12,0.48
68100,1002.06,0.49
68200,1002.47,0.49
68300,1019.36,0.50
68400,1018.60,0.50
68500,1010.58,0.49
68600,983.39,0.49
68700,972.84,0.48
68800,985.87,0.49
68900,979.00,0.49
69000,898.91,0.48
69100,939.67,0.49
69200,979.78,0.50
69300,973.96,0.49
69400,991.11,0.50
69500,985.92,0.49
69600,949.04,0.47
69700,947.67,0.47
69800,938.21,0.47
69900,953.30,0.47
70000,927.24,0.45
70100,905.52,0.44
70200,902.53,0.44
70300,915.94,0.45
70400,922.74,0.45
70500,968.34,0.47
70600,991.68,0.49
70700,1004.39,0.50
70800,984.58,0.49
70900,990.76,0.50
71000,999.95,0.51
71100,998.90,0.50
71200,997.84,0.50
71300,983.47,0.50
71400,976.28,0.49
71500,954.44,0.48
71600,949.61,0.47
71700,967.93,0.48
71800,999.01,0.49
71900,984.63,0.48
72000,1002.53,0.49
72100,992.14,0.49
72200,972.14,0.48
72300,951.82,0.47
72400,974.21,0.48
72500,1024.53,0.51
72600,1087.74,0.52
72700,1232.89,0.53
72800,1203.49,0.52
72900,1170.96,0.50
73000,1149.64,0.49
73100,1086.72,0.49
73200,1015.21,0.49
73300,966.05,0.49
73400,923.08,0.47
73500,895.62,0.46
73600,899.49,0.45
73700,907.97,0.44
73800,901.35,0.42
73900,920.88,0.42
74000,979.64,0.45
74100,992.13,0.47
74200,990.80,0.49
74300,1022.67,0.50
74400,1012.87,0.51
74500,1003.06,0.50
74600,983.12,0.50
74700,960.16,0.49
74800,939.27,0.47
74900,943.03,0.48
75000,929.97,0.46
75100,944.20,0.47
75200,955.04,0.47
75300,960.66,0.47
75400,980.83,0.48
75500,996.31,0.49
75600,997.81,0.50
75700,1007.39,0.51
75800,1004.13,0.50
75900,997.49,0.50
76000,992.53,0.49
76100,978.46,0.48
76200,964.69,0.48
76300,975.29,0.48
76400,978.79,0.47
76500,978.29,0.47
76600,987.45,0.47
76700,1005.65,0.48
76800,1011.44,0.48
76900,987.53,0.48
77000,991.82,0.49
77100,1000.45,0.50
77200,1012.07,0.49
77300,1002.34,0.49
77400,992.44,0.48
77500,984.84,0.49
77600,975.65,0.47
77700,965.78,0.47
77800,962.04,0.47
77900,982.58,0.47
78000,985.48,0.47
78100,982.58,0.47
78200,978.55,0.47
78300,983.34,0.47
78400,978.21,0.48
78500,981.02,0.49
78600,962.26,0.48
78700,971.56,0.48
78800,979.38,0.49
78900,976.35,0.49
79000,968.61,0.48
79100,984.63,0.49
79200,988.13,0.48
79300,984.87,0.48
79400,976.48,0.47
79500,984.92,0.48
79600,1003.93,0.48
79700,993.91,0.48
79800,988.51,0.47
79900,989.60,0.48
80000,984.98,0.48
80100,959.22,0.47
80200,955.06,0.47
80300,953.89,0.47
80400,958.17,0.48
80500,954.89,0.47
80600,950.38,0.46
80700,951.24,0.46
80800,959.05,0.47
80900,947.48,0.47
81000,975.36,0.48
81100,990.59,0.50
81200,997.92,0.50
81300,1013.36,0.50
81400,1014.63,0.50
81500,1003.80,0.49
81600,1014.66,0.50
81700,1005.86,0.50
81800,990.02,0.49
81900,980.19,0.48
82000,963.00,0.47
82100,981.01,0.46
82200,971.85,0.45
82300,981.16,0.45
82400,989.23,0.46
82500,998.54,0.47
82600,984.78,0.46
82700,997.65,0.47
82800,994.48,0.48
82900,991.18,0.48
83000,992.08,0.48
83100,990.41,0.48
83200,990.94,0.48
83300,994.91,0.48
83400,974.29,0.47
83500,967.03,0.47
83600,966.37,0.46
83700,968.64,0.47
83800,970.47,0.47
83900,975.06,0.47
84000,944.52,0.47
84100,949.75,0.46
84200,961.16,0.47
84300,991.92,0.50
84400,1065.52,0.54
84500,1248.31,0.56
84600,1224.12,0.54
84700,1210.22,0.53
84800,1168.43,0.52
84900,1075.85,0.51
85000,977.05,0.51
85100,879.64,0.51
85200,886.44,0.52
85300,937.11,0.52
85400,949.21,0.51
85500,919.59,0.48
85600,969.57,0.48
85700,988.31,0.49
85800,1016.17,0.50
85900,1045.53,0.53
86000,1072.63,0.54
86100,1025.80,0.52
86200,1007.12,0.51
86300,996.32,0.49
86400,991.27,0.49
86500,986.25,0.49
86600,959.32,0.47
86700,963.53,0.47
86800,958.93,0.46
86900,964.49,0.47
87000,959.29,0.46
87100,986.81,0.48
87200,1005.78,0.49
87300,1002.60,0.50
87400,1005.89,0.50
87500,997.38,0.49
87600,981.17,0.49
87700,968.72,0.48
87800,957.17,0.48
87900,944.03,0.47
88000,954.32,0.47
88100,946.06,0.46
88200,948.25,0.45
88300,945.74,0.45
88400,959.70,0.45
88500,991.80,0.47
88600,988.92,0.47
88700,992.25,0.49
88800,1010.86,0.50
88900,991.69,0.49
89000,975.97,0.49
89100,995.42,0.49
89200,1011.89,0.51
89300,1016.71,0.51
89400,1007.78,0.50
89500,996.33,0.50
89600,972.59,0.49
89700,963.01,0.49
89800,972.19,0.48
89900,981.65,0.49
90000,985.36,0.50
90100,1002.48,0.49
90200,987.68,0.48
90300,983.69,0.48
90400,988.42,0.48
90500,1005.69,0.49
90600,992.84,0.48
90700,987.09,0.47
90800,972.07,0.46
90900,968.83,0.45
91000,966.13,0.46
91100,968.29,0.45
91200,966.62,0.46
91300,981.55,0.47
91400,983.95,0.47
91500,988.82,0.47
91600,1013.28,0.49
91700,1029.01,0.50
91800,1026.99,0.51
91900,1026.79,0.52
92000,1031.46,0.52
92100,1019.77,0.51
92200,988.25,0.50
92300,1002.52,0.50
92400,1006.29,0.50
92500,1024.36,0.50
92600,999.11,0.49
92700,992.14,0.48
92800,991.19,0.48
92900,987.75,0.47
93000,997.53,0.48
93100,1014.46,0.49
93200,1020.25,0.49
93300,1005.70,0.48
93400,994.07,0.48
93500,981.29,0.48
93600,985.33,0.49
93700,974.70,0.50
93800,987.25,0.49
93900,971.81,0.49
94000,990.40,0.49
94100,961.84,0.48
94200,957.95,0.48
94300,973.19,0.49
94400,974.68,0.49
94500,983.52,0.50
94600,988.41,0.50
94700,1007.04,0.51
94800,1007.99,0.51
94900,1031.72,0.51
95000,1012.11,0.51
95100,1030.60,0.52
95200,1014.68,0.53
95300,981.62,0.52
95400,978.49,0.53
95500,958.93,0.52
95600,947.24,0.52
95700,928.33,0.52
95800,903.32,0.51
95900,878.50,0.49
96000,865.81,0.49
96100,870.14,0.51
96200,849.51,0.52
96300,831.57,0.59
96400,813.17,0.67
96500,797.89,0.70
96600,782.39,0.73
96700,736.37,0.76
96800,641.14,0.76
96900,584.26,0.76
97000,687.72,0.79
97100,689.04,0.80
97200,670.07,0.83
97300,648.23,0.85
97400,628.53,0.87
97500,601.26,0.89
97600,586.77,0.88
97700,566.91,0.87
97800,549.94,0.88
97900,527.95,0.88
98000,510.62,0.89
98100,490.23,0.90
98200,467.50,0.91
98300,447.07,0.91
98400,425.36,0.93
98500,408.51,0.93
98600,393.69,0.94
98700,371.82,0.95
98800,346.50,0.96
98900,320.43,0.96
99000,297.18,0.97
99100,274.60,0.97
99200,250.45,0.97
99300,229.22,0.98
99400,207.97,0.99
99500,180.51,0.99
99600,152.40,0.99
99700,125.60,1.00
99800,94.93,1.00
99900,59.58,1.00
100000,22.87,1.00
